Case_number,District_name,Week_day,Year,Month,Day_month,Time,Type_of_vehicle,Sex,Age,Person_type,Injury_severity,Day,Holiday,Vacation_day,Numero_expedient_count,Number of victims,Slightly injured,Severely injured,Weekend Exists,Season,Density,TM,HRM,PM,PPT,RS24h,VVM10,Time_segment
2022S005598    ,Sants-Montjuïc,Saturday,2022,9,17,15,Motorcycle,Man,11,Passenger,1,17/09/2022,Not Holiday,True,2,0,1,0,False,Fall,1,23.1,57,1010.2,0.0,15.2,2.0,14-22
2022S005599    ,Sant Martí,Saturday,2022,9,17,13,Tourism,Woman,11,Pedestrian,2,17/09/2022,Not Holiday,True,1,0,0,1,False,Fall,2,23.1,57,1010.2,0.0,15.2,2.0,6-14
2022S005600    ,Sant Andreu,Saturday,2022,9,17,14,Tourism,Woman,47,Passenger,2,17/09/2022,Not Holiday,True,3,0,0,1,False,Fall,1,23.1,57,1010.2,0.0,15.2,2.0,14-22
2022S005601    ,Sant Martí,Monday,2022,9,19,13,Motorcycle,Man,60,Driver,1,19/09/2022,Not Holiday,False,1,0,1,0,False,Fall,2,23.1,64,1012.2,0.0,19.9,1.4,6-14
2022S005602    ,Horta-Guinardó,Saturday,2022,9,17,21,Ciclomotor,Woman,29,Passenger,1,17/09/2022,Not Holiday,True,2,0,1,0,False,Fall,1,23.1,57,1010.2,0.0,15.2,2.0,14-22
2022S005604    ,Eixample,Sunday,2022,9,18,12,Motorcycle,Man,31,Driver,1,18/09/2022,Not Holiday,True,1,0,1,0,False,Fall,1,22.4,51,1012.9,0.0,20.2,1.8,6-14
2022S005605    ,Sants-Montjuïc,Saturday,2022,9,17,19,Tourism,Man,46,Driver,2,17/09/2022,Not Holiday,True,1,0,0,1,False,Fall,2,23.1,57,1010.2,0.0,15.2,2.0,14-22
2022S005606    ,Sarrià-Sant Gervasi,Sunday,2022,9,18,14,Van,Man,48,Passenger,2,18/09/2022,Not Holiday,True,3,0,0,1,False,Fall,1,22.4,51,1012.9,0.0,20.2,1.8,14-22
2022S005607    ,Eixample,Sunday,2022,9,18,13,Tourism,Woman,19,Pedestrian,2,18/09/2022,Not Holiday,True,1,0,0,1,False,Fall,1,22.4,51,1012.9,0.0,20.2,1.8,6-14
2022S005608    ,Sants-Montjuïc,Sunday,2022,9,18,13,Bicycle,Man,78,Driver,1,18/09/2022,Not Holiday,True,1,0,1,0,False,Fall,1,22.4,51,1012.9,0.0,20.2,1.8,6-14
2022S005609    ,Sant Andreu,Sunday,2022,9,18,13,Motorcycle,Man,60,Passenger,2,18/09/2022,Not Holiday,True,2,0,0,1,False,Fall,1,22.4,51,1012.9,0.0,20.2,1.8,6-14
2022S005610    ,Horta-Guinardó,Sunday,2022,9,18,18,Tourism,Woman,33,Passenger,2,18/09/2022,Not Holiday,True,1,0,0,1,False,Fall,1,22.4,51,1012.9,0.0,20.2,1.8,14-22
2022S005611    ,Sarrià-Sant Gervasi,Sunday,2022,9,18,22,Tourism,Man,23,Driver,2,18/09/2022,Not Holiday,True,1,0,0,1,False,Fall,1,22.4,51,1012.9,0.0,20.2,1.8,22-6
2022S005612    ,Sant Andreu,Sunday,2022,9,18,22,Bicycle,Man,24,Driver,1,18/09/2022,Not Holiday,True,1,0,1,0,False,Fall,1,22.4,51,1012.9,0.0,20.2,1.8,22-6
2022S005614    ,Eixample,Wednesday,2022,9,7,12,Ciclomotor,Man,25,Driver,1,07/09/2022,Not Holiday,False,1,0,1,0,False,Fall,1,26.7,70,1009.3,0.0,18.7,2.0,6-14
2022S005615    ,Sants-Montjuïc,Monday,2022,9,19,0,Motorcycle,Woman,27,Passenger,2,19/09/2022,Not Holiday,False,2,0,0,1,False,Fall,0,23.1,64,1012.2,0.0,19.9,1.4,22-6
2022S005616    ,Eixample,Monday,2022,9,19,9,Motorcycle,Man,25,Driver,2,19/09/2022,Not Holiday,False,1,0,0,1,False,Fall,2,23.1,64,1012.2,0.0,19.9,1.4,6-14
2022S005617    ,Eixample,Monday,2022,9,19,10,Motorcycle,Man,52,Driver,2,19/09/2022,Not Holiday,False,1,0,0,1,False,Fall,1,23.1,64,1012.2,0.0,19.9,1.4,6-14
2022S005618    ,Sants-Montjuïc,Monday,2022,9,19,10,Bus,Man,94,Passenger,1,19/09/2022,Not Holiday,False,1,0,1,0,False,Fall,1,23.1,64,1012.2,0.0,19.9,1.4,6-14
2022S005620    ,Sant Martí,Monday,2022,9,19,12,Motorcycle,Woman,24,Driver,2,19/09/2022,Not Holiday,False,2,0,0,1,False,Fall,2,23.1,64,1012.2,0.0,19.9,1.4,6-14
2022S005621    ,Nou Barris,Monday,2022,9,19,11,Van,Man,53,Pedestrian,2,19/09/2022,Not Holiday,False,1,0,0,1,False,Fall,2,23.1,64,1012.2,0.0,19.9,1.4,6-14
2022S005622    ,Les Corts,Monday,2022,9,19,13,Motorcycle,Man,32,Driver,1,19/09/2022,Not Holiday,False,1,0,1,0,False,Fall,2,23.1,64,1012.2,0.0,19.9,1.4,6-14
2022S005623    ,Sarrià-Sant Gervasi,Monday,2022,9,19,12,Motorcycle,Man,58,Driver,2,19/09/2022,Not Holiday,False,1,0,0,1,False,Fall,2,23.1,64,1012.2,0.0,19.9,1.4,6-14
2022S005624    ,Sarrià-Sant Gervasi,Monday,2022,9,19,14,Motorcycle,Man,52,Driver,2,19/09/2022,Not Holiday,False,1,0,0,1,False,Fall,2,23.1,64,1012.2,0.0,19.9,1.4,14-22
2022S005625    ,Sant Martí,Monday,2022,9,19,14,Ciclomotor,Man,49,Driver,2,19/09/2022,Not Holiday,False,1,0,0,1,False,Fall,2,23.1,64,1012.2,0.0,19.9,1.4,14-22
2022S005626    ,Eixample,Monday,2022,9,19,14,Tourism,Woman,42,Driver,1,19/09/2022,Not Holiday,False,1,0,1,0,False,Fall,2,23.1,64,1012.2,0.0,19.9,1.4,14-22
2022S005628    ,Les Corts,Monday,2022,9,19,16,Bicycle,Woman,49,Driver,2,19/09/2022,Not Holiday,False,1,0,0,1,False,Fall,2,23.1,64,1012.2,0.0,19.9,1.4,14-22
2022S005629    ,Nou Barris,Monday,2022,9,19,17,Motorcycle,Man,31,Driver,2,19/09/2022,Not Holiday,False,2,0,0,1,False,Fall,2,23.1,64,1012.2,0.0,19.9,1.4,14-22
2022S005630    ,Nou Barris,Monday,2022,9,19,16,Veh. motor personal mobility,Man,21,Driver,2,19/09/2022,Not Holiday,False,1,0,0,1,False,Fall,2,23.1,64,1012.2,0.0,19.9,1.4,14-22
2022S005631    ,Horta-Guinardó,Tuesday,2022,9,20,15,Ciclomotor,Man,22,Driver,2,20/09/2022,Not Holiday,False,1,0,0,1,False,Fall,2,22.9,63,1013.8,0.0,17.5,1.6,14-22
2022S005632    ,Eixample,Monday,2022,9,19,17,Motorcycle,Man,56,Driver,2,19/09/2022,Not Holiday,False,1,0,0,1,False,Fall,2,23.1,64,1012.2,0.0,19.9,1.4,14-22
2022S005633    ,Nou Barris,Monday,2022,9,19,14,Bus,Man,86,Passenger,2,19/09/2022,Not Holiday,False,1,0,0,1,False,Fall,2,23.1,64,1012.2,0.0,19.9,1.4,14-22
2022S005634    ,Ciutat Vella,Monday,2022,9,19,19,Van,Man,33,Driver,1,19/09/2022,Not Holiday,False,1,0,1,0,False,Fall,2,23.1,64,1012.2,0.0,19.9,1.4,14-22
2022S005635    ,Nou Barris,Monday,2022,9,19,18,Bicycle,Woman,50,Pedestrian,2,19/09/2022,Not Holiday,False,1,0,0,1,False,Fall,2,23.1,64,1012.2,0.0,19.9,1.4,14-22
2022S005636    ,Sant Martí,Monday,2022,9,19,19,Motorcycle,Man,42,Driver,1,19/09/2022,Not Holiday,False,1,0,1,0,False,Fall,2,23.1,64,1012.2,0.0,19.9,1.4,14-22
2022S005637    ,Sarrià-Sant Gervasi,Monday,2022,9,19,18,Ciclomotor,Woman,47,Driver,2,19/09/2022,Not Holiday,False,1,0,0,1,False,Fall,2,23.1,64,1012.2,0.0,19.9,1.4,14-22
2022S005638    ,Gràcia,Monday,2022,9,19,20,Bicycle,Man,33,Driver,2,19/09/2022,Not Holiday,False,1,0,0,1,False,Fall,1,23.1,64,1012.2,0.0,19.9,1.4,14-22
2022S005639    ,Sants-Montjuïc,Monday,2022,9,19,18,Motorcycle,Man,42,Driver,2,19/09/2022,Not Holiday,False,1,0,0,1,False,Fall,2,23.1,64,1012.2,0.0,19.9,1.4,14-22
2022S005641    ,Sant Martí,Monday,2022,9,19,23,Motorcycle,Man,18,Driver,1,19/09/2022,Not Holiday,False,1,0,1,0,False,Fall,1,23.1,64,1012.2,0.0,19.9,1.4,22-6
2022S005642    ,Les Corts,Tuesday,2022,9,20,8,Veh. motor personal mobility,Woman,31,Driver,2,20/09/2022,Not Holiday,False,1,0,0,1,False,Fall,2,22.9,63,1013.8,0.0,17.5,1.6,6-14
2022S005643    ,Eixample,Tuesday,2022,9,20,10,Motorcycle,Woman,29,Driver,1,20/09/2022,Not Holiday,False,1,0,1,0,False,Fall,2,22.9,63,1013.8,0.0,17.5,1.6,6-14
2022S005644    ,Sants-Montjuïc,Tuesday,2022,9,20,11,Veh. motor personal mobility,Man,17,Driver,2,20/09/2022,Not Holiday,False,1,0,0,1,False,Fall,2,22.9,63,1013.8,0.0,17.5,1.6,6-14
2022S005645    ,Sant Martí,Tuesday,2022,9,20,12,Van,Woman,72,Pedestrian,2,20/09/2022,Not Holiday,False,1,0,0,1,False,Fall,2,22.9,63,1013.8,0.0,17.5,1.6,6-14
2022S005647    ,Horta-Guinardó,Tuesday,2022,9,20,13,Ciclomotor,Woman,57,Driver,2,20/09/2022,Not Holiday,False,1,0,0,1,False,Fall,2,22.9,63,1013.8,0.0,17.5,1.6,6-14
2022S005648    ,Sant Martí,Tuesday,2022,9,20,12,Tourism,Woman,50,Driver,2,20/09/2022,Not Holiday,False,1,0,0,1,False,Fall,2,22.9,63,1013.8,0.0,17.5,1.6,6-14
2022S005649    ,Eixample,Tuesday,2022,9,20,15,Veh. motor personal mobility,Woman,20,Driver,1,20/09/2022,Not Holiday,False,1,0,1,0,False,Fall,2,22.9,63,1013.8,0.0,17.5,1.6,14-22
2022S005650    ,Eixample,Tuesday,2022,9,20,15,Ciclomotor,Woman,44,Pedestrian,2,20/09/2022,Not Holiday,False,2,0,0,1,False,Fall,2,22.9,63,1013.8,0.0,17.5,1.6,14-22
2022S005651    ,Sarrià-Sant Gervasi,Tuesday,2022,9,20,16,Motorcycle,Man,62,Driver,2,20/09/2022,Not Holiday,False,1,0,0,1,False,Fall,2,22.9,63,1013.8,0.0,17.5,1.6,14-22
2022S005652    ,Les Corts,Tuesday,2022,9,20,16,Bicycle,Man,53,Driver,1,20/09/2022,Not Holiday,False,1,0,1,0,False,Fall,2,22.9,63,1013.8,0.0,17.5,1.6,14-22
2022S005653    ,Sant Andreu,Tuesday,2022,9,20,16,Tourism,Woman,62,Passenger,2,20/09/2022,Not Holiday,False,1,0,0,1,False,Fall,2,22.9,63,1013.8,0.0,17.5,1.6,14-22
2022S005654    ,Eixample,Tuesday,2022,9,20,17,Veh. motor personal mobility,Woman,31,Passenger,2,20/09/2022,Not Holiday,False,1,0,0,1,False,Fall,2,22.9,63,1013.8,0.0,17.5,1.6,14-22
2022S005655    ,Sant Andreu,Tuesday,2022,9,20,18,Motorcycle,Man,24,Driver,1,20/09/2022,Not Holiday,False,1,0,1,0,False,Fall,2,22.9,63,1013.8,0.0,17.5,1.6,14-22
2022S005656    ,Eixample,Tuesday,2022,9,20,17,Taxi,Man,39,Driver,2,20/09/2022,Not Holiday,False,2,0,0,1,False,Fall,2,22.9,63,1013.8,0.0,17.5,1.6,14-22
2022S005657    ,Sant Martí,Tuesday,2022,9,20,18,Motorcycle,Man,31,Driver,2,20/09/2022,Not Holiday,False,1,0,0,1,False,Fall,2,22.9,63,1013.8,0.0,17.5,1.6,14-22
2022S005659    ,Eixample,Tuesday,2022,9,20,21,Motorcycle,Woman,29,Driver,2,20/09/2022,Not Holiday,False,1,0,0,1,False,Fall,1,22.9,63,1013.8,0.0,17.5,1.6,14-22
2022S005660    ,Eixample,Tuesday,2022,9,20,21,Bicycle,Man,5,Passenger,1,20/09/2022,Not Holiday,False,3,0,1,0,False,Fall,1,22.9,63,1013.8,0.0,17.5,1.6,14-22
2022S005661    ,Horta-Guinardó,Tuesday,2022,9,20,18,Motorcycle,Man,29,Driver,2,20/09/2022,Not Holiday,False,1,0,0,1,False,Fall,2,22.9,63,1013.8,0.0,17.5,1.6,14-22
2022S005662    ,Eixample,Tuesday,2022,9,20,16,Van,Man,33,Driver,2,20/09/2022,Not Holiday,False,3,0,0,1,False,Fall,2,22.9,63,1013.8,0.0,17.5,1.6,14-22
2022S005663    ,Sants-Montjuïc,Wednesday,2022,9,21,2,Tourism,Man,21,Pedestrian,2,21/09/2022,Not Holiday,False,1,0,0,1,False,Fall,0,22.5,59,1014.2,0.0,19.2,2.1,22-6
2022S005664    ,Les Corts,Wednesday,2022,9,21,0,Motorcycle,Man,34,Driver,1,21/09/2022,Not Holiday,False,2,0,1,0,False,Fall,1,22.5,59,1014.2,0.0,19.2,2.1,22-6
2022S005665    ,Eixample,Tuesday,2022,9,20,22,Motorcycle,Man,37,Driver,1,20/09/2022,Not Holiday,False,1,0,1,0,False,Fall,1,22.9,63,1013.8,0.0,17.5,1.6,22-6
2022S005666    ,Sarrià-Sant Gervasi,Wednesday,2022,9,21,8,Veh. motor personal mobility,Woman,44,Driver,1,21/09/2022,Not Holiday,False,1,0,1,0,False,Fall,2,22.5,59,1014.2,0.0,19.2,2.1,6-14
2022S005667    ,Eixample,Tuesday,2022,9,20,22,Bicycle,Man,22,Driver,1,20/09/2022,Not Holiday,False,1,0,1,0,False,Fall,1,22.9,63,1013.8,0.0,17.5,1.6,22-6
2022S005668    ,Eixample,Wednesday,2022,9,21,9,Motorcycle,Woman,40,Pedestrian,1,21/09/2022,Not Holiday,False,2,0,1,0,False,Fall,2,22.5,59,1014.2,0.0,19.2,2.1,6-14
2022S005669    ,Eixample,Tuesday,2022,9,20,17,Bus,Man,38,Pedestrian,2,20/09/2022,Not Holiday,False,1,0,0,1,False,Fall,2,22.9,63,1013.8,0.0,17.5,1.6,14-22
2022S005670    ,Sant Martí,Wednesday,2022,9,21,7,Motorcycle,Man,48,Pedestrian,2,21/09/2022,Not Holiday,False,1,0,0,1,False,Fall,1,22.5,59,1014.2,0.0,19.2,2.1,6-14
2022S005671    ,Gràcia,Wednesday,2022,9,21,8,Van,Woman,23,Pedestrian,2,21/09/2022,Not Holiday,False,1,0,0,1,False,Fall,2,22.5,59,1014.2,0.0,19.2,2.1,6-14
2022S005672    ,Eixample,Wednesday,2022,9,21,10,Motorcycle,Man,30,Driver,2,21/09/2022,Not Holiday,False,1,0,0,1,False,Fall,2,22.5,59,1014.2,0.0,19.2,2.1,6-14
2022S005673    ,Sants-Montjuïc,Wednesday,2022,9,21,8,Bicycle,Woman,25,Driver,2,21/09/2022,Not Holiday,False,1,0,0,1,False,Fall,2,22.5,59,1014.2,0.0,19.2,2.1,6-14
2022S005674    ,Sarrià-Sant Gervasi,Wednesday,2022,9,21,10,Taxi,Woman,25,Passenger,1,21/09/2022,Not Holiday,False,2,0,1,0,False,Fall,2,22.5,59,1014.2,0.0,19.2,2.1,6-14
2022S005676    ,Sants-Montjuïc,Wednesday,2022,9,21,11,Veh. motor personal mobility,Woman,22,Driver,1,21/09/2022,Not Holiday,False,1,0,1,0,False,Fall,2,22.5,59,1014.2,0.0,19.2,2.1,6-14
2022S005677    ,Sant Martí,Wednesday,2022,9,21,12,Motorcycle,Man,51,Driver,0,21/09/2022,Not Holiday,False,1,0,1,0,False,Fall,2,22.5,59,1014.2,0.0,19.2,2.1,6-14
2022S005678    ,Eixample,Wednesday,2022,9,21,12,Bicycle,Woman,29,Driver,2,21/09/2022,Not Holiday,False,1,0,0,1,False,Fall,2,22.5,59,1014.2,0.0,19.2,2.1,6-14
2022S005679    ,Les Corts,Wednesday,2022,9,21,15,Tricycle,Woman,37,Passenger,2,21/09/2022,Not Holiday,False,2,0,0,1,False,Fall,2,22.5,59,1014.2,0.0,19.2,2.1,14-22
2022S005680    ,Sarrià-Sant Gervasi,Wednesday,2022,9,21,16,Bicycle,Woman,46,Driver,2,21/09/2022,Not Holiday,False,1,0,0,1,False,Fall,2,22.5,59,1014.2,0.0,19.2,2.1,14-22
2022S005681    ,Nou Barris,Wednesday,2022,9,21,16,Bus,Woman,80,Pedestrian,2,21/09/2022,Not Holiday,False,1,0,0,1,False,Fall,2,22.5,59,1014.2,0.0,19.2,2.1,14-22
2022S005683    ,Eixample,Wednesday,2022,9,21,18,Motorcycle,Woman,7,Pedestrian,2,21/09/2022,Not Holiday,False,2,0,0,1,False,Fall,2,22.5,59,1014.2,0.0,19.2,2.1,14-22
2022S005685    ,Ciutat Vella,Wednesday,2022,9,21,19,Motorcycle,Man,48,Driver,2,21/09/2022,Not Holiday,False,1,0,0,1,False,Fall,2,22.5,59,1014.2,0.0,19.2,2.1,14-22
2022S005686    ,Gràcia,Wednesday,2022,9,21,18,Bus,Man,94,Passenger,2,21/09/2022,Not Holiday,False,1,0,0,1,False,Fall,2,22.5,59,1014.2,0.0,19.2,2.1,14-22
2022S005687    ,Eixample,Wednesday,2022,9,21,19,Veh. motor personal mobility,Man,39,Driver,2,21/09/2022,Not Holiday,False,2,0,0,1,False,Fall,2,22.5,59,1014.2,0.0,19.2,2.1,14-22
2022S005688    ,Sants-Montjuïc,Wednesday,2022,9,21,15,Motorcycle,Man,41,Driver,2,21/09/2022,Not Holiday,False,1,0,0,1,False,Fall,2,22.5,59,1014.2,0.0,19.2,2.1,14-22
2022S005689    ,Sant Andreu,Wednesday,2022,9,21,17,Motorcycle,Man,48,Driver,2,21/09/2022,Not Holiday,False,2,0,0,1,False,Fall,2,22.5,59,1014.2,0.0,19.2,2.1,14-22
2022S005690    ,Horta-Guinardó,Wednesday,2022,9,21,19,Tourism,Man,53,Pedestrian,2,21/09/2022,Not Holiday,False,1,0,0,1,False,Fall,2,22.5,59,1014.2,0.0,19.2,2.1,14-22
2022S005691    ,Nou Barris,Wednesday,2022,9,21,21,Bicycle,Man,17,Driver,1,21/09/2022,Not Holiday,False,1,0,1,0,False,Fall,1,22.5,59,1014.2,0.0,19.2,2.1,14-22
2022S005693    ,Les Corts,Wednesday,2022,9,21,9,Tourism,Woman,41,Pedestrian,2,21/09/2022,Not Holiday,False,1,0,0,1,False,Fall,2,22.5,59,1014.2,0.0,19.2,2.1,6-14
2022S005694    ,Horta-Guinardó,Thursday,2022,9,22,1,Tourism,Man,24,Passenger,2,22/09/2022,Not Holiday,False,2,0,0,1,False,Fall,0,22.5,56,1014.8,0.0,19.1,2.4,22-6
2022S005696    ,Nou Barris,Thursday,2022,9,22,7,Motorcycle,Man,42,Driver,1,22/09/2022,Not Holiday,False,1,0,1,0,False,Fall,1,22.5,56,1014.8,0.0,19.1,2.4,6-14
2022S005697    ,Eixample,Thursday,2022,9,22,8,Veh. motor personal mobility,Man,25,Driver,2,22/09/2022,Not Holiday,False,1,0,0,1,False,Fall,2,22.5,56,1014.8,0.0,19.1,2.4,6-14
2022S005698    ,Sarrià-Sant Gervasi,Monday,2022,9,19,23,Motorcycle,Man,36,Driver,2,19/09/2022,Not Holiday,False,1,0,0,1,False,Fall,1,23.1,64,1012.2,0.0,19.9,1.4,22-6
2022S005699    ,Sants-Montjuïc,Thursday,2022,9,22,9,Motorcycle,Man,55,Driver,2,22/09/2022,Not Holiday,False,1,0,0,1,False,Fall,2,22.5,56,1014.8,0.0,19.1,2.4,6-14
2022S005700    ,Sant Andreu,Thursday,2022,9,22,9,Veh. motor personal mobility,Man,79,Pedestrian,2,22/09/2022,Not Holiday,False,1,0,0,1,False,Fall,2,22.5,56,1014.8,0.0,19.1,2.4,6-14
2022S005701    ,Eixample,Tuesday,2022,9,6,18,Tourism,Man,49,Driver,2,06/09/2022,Not Holiday,False,1,0,0,1,False,Fall,2,27.8,69,1011.5,0.0,22.3,1.9,14-22
2022S005703    ,Sant Martí,Thursday,2022,9,22,12,Veh. motor personal mobility,Woman,39,Pedestrian,1,22/09/2022,Not Holiday,False,2,0,1,0,False,Fall,2,22.5,56,1014.8,0.0,19.1,2.4,6-14
2022S005704    ,Horta-Guinardó,Thursday,2022,9,22,12,Motorcycle,Man,41,Driver,2,22/09/2022,Not Holiday,False,1,0,0,1,False,Fall,2,22.5,56,1014.8,0.0,19.1,2.4,6-14
2022S005705    ,Sant Martí,Thursday,2022,9,22,13,Motorcycle,Man,26,Driver,2,22/09/2022,Not Holiday,False,1,0,0,1,False,Fall,2,22.5,56,1014.8,0.0,19.1,2.4,6-14
2022S005706    ,Eixample,Thursday,2022,9,22,14,Other,Woman,22,Driver,2,22/09/2022,Not Holiday,False,1,0,0,1,False,Fall,2,22.5,56,1014.8,0.0,19.1,2.4,14-22
2022S005707    ,Sant Martí,Tuesday,2022,9,13,19,Tourism,Woman,28,Passenger,0,13/09/2022,Not Holiday,False,1,0,1,0,False,Fall,2,27.9,58,1007.1,0.1,9.5,2.0,14-22
2022S005708    ,Sant Andreu,Thursday,2022,9,22,15,Motorcycle,Woman,29,Driver,2,22/09/2022,Not Holiday,False,1,0,0,1,False,Fall,2,22.5,56,1014.8,0.0,19.1,2.4,14-22
2022S005709    ,Les Corts,Thursday,2022,9,22,16,Motorcycle,Woman,22,Driver,1,22/09/2022,Not Holiday,False,1,0,1,0,False,Fall,2,22.5,56,1014.8,0.0,19.1,2.4,14-22
2022S005710    ,Eixample,Thursday,2022,9,22,14,Veh. motor personal mobility,Woman,30,Driver,2,22/09/2022,Not Holiday,False,2,0,0,1,False,Fall,2,22.5,56,1014.8,0.0,19.1,2.4,14-22
2022S005711    ,Eixample,Thursday,2022,9,22,16,Bicycle,Man,71,Driver,2,22/09/2022,Not Holiday,False,1,0,0,1,False,Fall,2,22.5,56,1014.8,0.0,19.1,2.4,14-22
2022S005712    ,Sant Andreu,Thursday,2022,9,22,14,Tourism,Man,20,Driver,2,22/09/2022,Not Holiday,False,1,0,0,1,False,Fall,2,22.5,56,1014.8,0.0,19.1,2.4,14-22
2022S005713    ,Eixample,Thursday,2022,9,22,17,Tourism,Man,23,Driver,2,22/09/2022,Not Holiday,False,1,0,0,1,False,Fall,2,22.5,56,1014.8,0.0,19.1,2.4,14-22
2022S005714    ,Les Corts,Thursday,2022,9,22,20,Bus,Man,58,Driver,2,22/09/2022,Not Holiday,False,3,0,0,1,False,Fall,2,22.5,56,1014.8,0.0,19.1,2.4,14-22
2022S005715    ,Sant Andreu,Thursday,2022,9,22,18,Motorcycle,Man,31,Driver,2,22/09/2022,Not Holiday,False,1,0,0,1,False,Fall,2,22.5,56,1014.8,0.0,19.1,2.4,14-22
2022S005716    ,Horta-Guinardó,Thursday,2022,9,22,17,Motorcycle,Woman,28,Driver,2,22/09/2022,Not Holiday,False,1,0,0,1,False,Fall,2,22.5,56,1014.8,0.0,19.1,2.4,14-22
2022S005717    ,Horta-Guinardó,Thursday,2022,9,22,22,Motorcycle,Man,47,Driver,1,22/09/2022,Not Holiday,False,1,0,1,0,False,Fall,1,22.5,56,1014.8,0.0,19.1,2.4,22-6
2022S005718    ,Horta-Guinardó,Friday,2022,9,23,0,Motorcycle,Woman,49,Driver,3,23/09/2022,Not Holiday,False,1,0,0,1,True,Fall,1,22.8,66,1013.3,8.7,15.0,2.0,22-6
2022S005719    ,Eixample,Friday,2022,9,23,8,Motorcycle,Woman,54,Driver,1,23/09/2022,Not Holiday,False,1,0,1,0,True,Fall,2,22.8,66,1013.3,8.7,15.0,2.0,6-14
2022S005720    ,Sant Martí,Thursday,2022,9,22,20,Veh. motor personal mobility,Man,17,Driver,2,22/09/2022,Not Holiday,False,1,0,0,1,False,Fall,2,22.5,56,1014.8,0.0,19.1,2.4,14-22
2022S005721    ,Horta-Guinardó,Friday,2022,9,23,9,Van,Man,40,Passenger,2,23/09/2022,Not Holiday,False,2,0,0,1,True,Fall,2,22.8,66,1013.3,8.7,15.0,2.0,6-14
2022S005722    ,Eixample,Friday,2022,9,23,9,Motorcycle,Woman,48,Driver,2,23/09/2022,Not Holiday,False,1,0,0,1,True,Fall,2,22.8,66,1013.3,8.7,15.0,2.0,6-14
2022S005723    ,Sant Martí,Friday,2022,9,23,8,Motorcycle,Man,37,Driver,1,23/09/2022,Not Holiday,False,1,0,1,0,True,Fall,2,22.8,66,1013.3,8.7,15.0,2.0,6-14
2022S005724    ,Sants-Montjuïc,Friday,2022,9,23,12,Motorcycle,Man,43,Driver,3,23/09/2022,Not Holiday,False,2,0,0,1,True,Fall,2,22.8,66,1013.3,8.7,15.0,2.0,6-14
2022S005725    ,Eixample,Friday,2022,9,23,13,Van,Woman,66,Pedestrian,2,23/09/2022,Not Holiday,False,1,0,0,1,True,Fall,2,22.8,66,1013.3,8.7,15.0,2.0,6-14
2022S005726    ,Ciutat Vella,Friday,2022,9,23,14,Motorcycle,Woman,52,Driver,2,23/09/2022,Not Holiday,False,1,0,0,1,True,Fall,2,22.8,66,1013.3,8.7,15.0,2.0,14-22
2022S005727    ,Horta-Guinardó,Friday,2022,9,23,14,Motorcycle,Man,29,Driver,2,23/09/2022,Not Holiday,False,1,0,0,1,True,Fall,2,22.8,66,1013.3,8.7,15.0,2.0,14-22
2022S005728    ,Eixample,Friday,2022,9,23,13,Motorcycle,Man,52,Driver,2,23/09/2022,Not Holiday,False,1,0,0,1,True,Fall,2,22.8,66,1013.3,8.7,15.0,2.0,6-14
2022S005729    ,Eixample,Friday,2022,9,23,14,Bicycle,Man,49,Driver,1,23/09/2022,Not Holiday,False,1,0,1,0,True,Fall,2,22.8,66,1013.3,8.7,15.0,2.0,14-22
2022S005730    ,Sarrià-Sant Gervasi,Friday,2022,9,23,14,SUV,Woman,69,Pedestrian,2,23/09/2022,Not Holiday,False,1,0,0,1,True,Fall,2,22.8,66,1013.3,8.7,15.0,2.0,14-22
2022S005731    ,Sarrià-Sant Gervasi,Friday,2022,9,23,15,Motorcycle,Man,18,Passenger,2,23/09/2022,Not Holiday,False,2,0,0,1,True,Fall,2,22.8,66,1013.3,8.7,15.0,2.0,14-22
2022S005732    ,Sarrià-Sant Gervasi,Friday,2022,9,23,15,Motorcycle,Woman,37,Passenger,2,23/09/2022,Not Holiday,False,1,0,0,1,True,Fall,2,22.8,66,1013.3,8.7,15.0,2.0,14-22
2022S005733    ,Sants-Montjuïc,Friday,2022,9,23,18,Tourism,Man,40,Driver,0,23/09/2022,Not Holiday,False,1,0,1,0,True,Fall,2,22.8,66,1013.3,8.7,15.0,2.0,14-22
2022S005734    ,Ciutat Vella,Friday,2022,9,23,17,Articulated bus,Woman,55,Passenger,2,23/09/2022,Not Holiday,False,1,0,0,1,True,Fall,2,22.8,66,1013.3,8.7,15.0,2.0,14-22
2022S005735    ,Sant Martí,Friday,2022,9,23,16,Tourism,Woman,4,Passenger,2,23/09/2022,Not Holiday,False,4,0,0,1,True,Fall,2,22.8,66,1013.3,8.7,15.0,2.0,14-22
2022S005736    ,Sarrià-Sant Gervasi,Friday,2022,9,23,20,Motorcycle,Woman,26,Passenger,2,23/09/2022,Not Holiday,False,2,0,0,1,True,Fall,2,22.8,66,1013.3,8.7,15.0,2.0,14-22
2022S005738    ,Les Corts,Friday,2022,9,23,20,Motorcycle,Man,28,Driver,2,23/09/2022,Not Holiday,False,1,0,0,1,True,Fall,2,22.8,66,1013.3,8.7,15.0,2.0,14-22
2022S005740    ,Eixample,Friday,2022,9,23,22,Motorcycle,Man,29,Driver,1,23/09/2022,Not Holiday,False,1,0,1,0,True,Fall,1,22.8,66,1013.3,8.7,15.0,2.0,22-6
